	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacteriaceae_unclassified	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_noname	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Coprobacter	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__T4likevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__T5likevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Tunalikevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Inoviridae|g__Inovirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Polyomaviridae|g__Polyomavirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Retroviridae_noname	label
G80623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054220000000000004	0.0	0.0	0.0122	0.0	0.0	0.04663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01433	0.32114000000000004	0.5019100000000001	0.4072	0.66405	0.053329999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21051	0.0	0.0	0.0	0.0	0.052129999999999996	0.0	0.13109	0.11827	0.7289899999999999	6.48399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78620	0.0	0.0	0.0	0.0	0.055189999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0156	0.43563	0.28664	1.09257	0.95089	0.0371	0.02291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78582	0.0	0.0	0.0	0.0	0.35226999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04871	0.16342	2.36062	0.0	0.0	0.6403399999999999	0.0	0.2571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G80587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50878	0
G78583	0.0	0.0	0.0	0.0	0.4139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03147	0.7359600000000001	0.0	0.0	0.03503	0.0	0.18932000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80539	0.0	0.0	0.0	0.0	0.3061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99546	0.0	0.0	0.73688	0.61142	0.0	0.08612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06662	0.0	0.06067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80438	0.0	0.0	0.0	0.0	0.0256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3198	0.0	0.0	0.006490000000000001	0.11805999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78605	0.0	0.0	0.0	0.0	0.15749000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025330000000000002	0.022109999999999998	1.8648	0.0	0.0	0.67906	0.0	1.31528	0.0	0.0	0.0	0.0	0.0	0.31279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78604	0.0	0.0	0.0	0.0	0.25991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03315	0.07337	1.8313400000000002	0.0	0.0	0.45416000000000006	0.0	0.20112	0.0	0.0	0.0	0.0	0.0	0.63717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78914	0.0	0.0	0.0	0.0	0.02419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10493	0.2306	0.08788	0.0	0.0	0.49963	0.0	0.0042899999999999995	0.02625	0.0	0.0	0.0	0.0	0.34234000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78613	0.0	0.0	0.03777	0.0	0.13518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09135	0.3219	0.0	0.010020000000000001	0.74595	0.0	0.02795	0.015080000000000001	0.0	0.0	0.0	0.0	0.6300399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G80366	0.0	0.0	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026439999999999998	0.0	0.028789999999999996	0.36282	0.0	0.01761	0.01116	0.0	0.0	0.0	0.0	0.0	3.16047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G80601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G80489	0.0	0.0	0.1007	0.0	0.057210000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.00796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30514	0.0	0.0	0.0	0.38231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78855	0.0	0.0	0.0	0.0	0.04882	0.0	0.0	0.0	0.0	4.12481	0.0	0.0	0.0	0.0	0.0123	0.0	0.22451999999999997	0.24629	0.43759	0.27048	0.016309999999999998	0.0	0.0	0.0	0.0	0.0	3.38781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80452	0.0	0.0	0.0	0.0	0.0	0.0	0.81089	0.53399	0.20958000000000002	0.9047	0.06019	0.0	0.00971	0.0	0.0234	0.0	0.20401	1.07239	0.9341299999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014240000000000001	0.0	0.05322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80435	0.0	0.0	0.0	0.0	0.0	0.0	0.30562	1.0423	0.1083	0.76757	3.42213	0.0	0.0	0.0	0.04009	0.0	0.10452	3.4146699999999996	0.63942	0.0862	0.0	0.0	0.0	0.01066	0.00133	0.0048200000000000005	0.0	0.8693299999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80278	0.0	0.0	0.0	0.0	0.0	0.0	0.07517	2.66913	0.0	1.59179	0.0	0.0	0.0	0.00099	0.09876	1.4167	0.0748	0.014190000000000001	0.22005	0.05003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.08082	0.27078	0.17583	0.32581	0.15431	0.03227	0.2446	0.01775	0.0	0.00474	0.0	0.0	0.0	0.00302	0.0	0.0	0.0	0.0079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059620000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2276	1
G69201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04819	0.08139	0.09277	0.0	0.02988	0.0	0.0	0.05637999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02436	0.08249	0.14974	2.13575	0.12547	0.18479	0.0	0.03804	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.20073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01253	0.1549	0.3371	2.07233	0.18395999999999998	0.0646	0.43178999999999995	0.02203	0.01994	0.0	0.00836	0.0	0.0	0.0	0.02925	0.39842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G69214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1089	0.81706	4.12985	0.46071999999999996	0.04757	0.0	0.03626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G69229	0.0	0.00656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014219999999999998	0
G69146	0.0	0.0	0.03307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01242	0.02164	0.00398	0.02515	0.07003999999999999	0.0	0.011770000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16259	0.51537	1.62588	0.31906	0.50357	0.053439999999999994	0.08102000000000001	0.00389	0.0	0.00717	0.0	0.0	0.0	0.10167999999999999	0.66425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78505	0.0	0.0	0.0	0.0	0.00495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09166	0.034010000000000006	0.22849	0.26878	0.40336	0.0	0.07481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78538	0.0	0.0	0.0	0.0	0.34193	0.0	0.0	0.0015300000000000001	0.0	0.0	0.0	0.0	0.025269999999999997	0.03242	0.26987	0.20417000000000002	0.08209	0.0	0.01431	0.00078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.53877	0.0	0.0	0.0	1
G80329	0.0	0.00137	0.0	0.0	0.8906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9411599999999998	0.80618	0.0	0.09969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78727	0.0	0.0	0.0	0.0	0.2098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035399999999999997	0.0	0.0	0.04989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78891	0.0	0.0	0.0	0.0	15.732120000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9411	0.17245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00425	0.0	0.0	0.0	0.0	0
G78901	0.0	0.0016600000000000002	0.0	0.0	0.007540000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.02207	0.0	0.0	0.00156	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	5e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78890	0.0	0.00232	0.0	0.0	2.58412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48455	0.026989999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.87345	0.0	0.0	0.0	0
G80434	0.0	0.00543	0.0	0.0	0.6271899999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76626	0.05894	0.0	0.0	0.0	0.0	0.12686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78817	0.0	0.0	0.47078000000000003	0.0	0.80933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3528	0
G78634	0.0	0.0	0.0	0.0	0.1734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011309999999999999	0.07633999999999999	0.08991	0.75752	0.0911	0.0018800000000000002	0.08427	0.04099	0.0	0.0	0.0	0.0	0.0	0.0	0.00634	0.0	0.0	0.0	0.00118	0.0	0.0	0.0	0.0	9.84788	0.0	0.0	0.0	0
G80388	0.0	0.0	0.0	0.0	0.09376	0.0	0.0	0.017519999999999997	0.0	0.0	0.0	0.0	0.020030000000000003	0.061329999999999996	0.16902	0.09665	0.029210000000000003	0.01064	0.0	0.06629	0.0	0.0	0.0	0.0	0.0044	0.0	0.030930000000000003	0.07268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26397	0.0	0.0	0.0	0
G69222	0.0	0.0	0.0	0.0	1.2536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01975	1.0286899999999999	0.0	0.0	0.13207	0.0	0.02645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G69213	0.0	0.0	0.0	0.0	0.38334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07622999999999999	0.03048	0.22885	1.07839	0.08002000000000001	0.00385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G69217	0.0	0.16407	1.51489	0.0	1.66117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01951	0
G80369	0.0	0.0	0.0	0.0	0.0	0.05965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10855	0.0	0.0	0.0	0.12135	1.1780700000000002	0.11799000000000001	0.044660000000000005	0.051089999999999997	0.0	0.0	0.18600999999999998	0.0	0.0	0.12594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G80285	0.0	0.0	0.0	0.0	0.0	0.06491	0.0	0.015280000000000002	0.0	0.0	0.0	0.0	0.0	0.16615	0.65535	0.0	0.0	0.45393	1.66388	0.41394	0.27083	0.05628	0.0	0.0	0.06089	0.0	0.0	0.17009000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G80476	0.0	0.0	0.0299	0.0	0.0232	0.0	0.0	0.0	0.0	4.339180000000001	0.0	0.0	0.02476	0.007940000000000001	0.09414	0.28822	0.03436	0.23415	1.10659	0.04426	0.0	0.11835999999999999	0.0	0.0	0.0	0.0	0.84731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80598	0.0	0.0	0.0	0.0	0.10769000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14802	0.0	0.0	0.0	0.12172999999999999	0.0	0.0	0.0	0.0	0.08394	0.0	0.0	0.0	0.58518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78713	0.0	0.0	0.0	0.0	0.025869999999999997	0.0	0.0	0.0	0.0	3.42295	0.0	0.0	0.0	0.0	0.01935	0.0	0.0902	0.12059	0.52886	0.00335	0.0	0.0	0.0	0.0	0.0	0.0	0.19894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80459	0.0	0.0	0.0	0.0	0.0894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.02343	0.0	0.0	0.0	0.67348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2387599999999996	0
G69166	0.0	0.0	0.0	0.0	0.02949	0.0	0.43418	0.0	0.0	2.10034	0.0	0.0	0.0	0.0	0.08659	0.0	0.039830000000000004	0.5574	1.8149099999999998	0.0	0.03306	0.029939999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G80429	0.0	0.0	0.06587	0.0	0.29318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08634	0.0	0.01054	0.0	0.0	2.22079	1.60115	0.02988	0.0358	0.0	0.0	0.0	0.0	0.0	0.01627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G69167	0.0	0.0	0.0	0.0	0.0	0.0	1.9625299999999999	7.16712	0.0823	2.65472	2.28079	0.0	0.0	0.0	0.0067	0.0	0.10447000000000001	0.7392	0.50035	0.0	0.0803	0.0	0.0	0.0	0.0	0.0	0.05621	0.20110999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80458	0.0	0.0	0.0	0.0	0.025639999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033339999999999995	0.0	0.02412	0.0	0.0	0.08332	0.0	0.07716	0.21166	0.0	0.0	0.0	0.0	0.0	0.03146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00926	0.0	0.0	2.00066	0.0	0.7054699999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61179	0.0	0.0	0.08045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21611	1
G80466	0.0	0.0	0.0	0.0	1.95607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46457	0.5021	0.00265	0.51823	0.58241	0.7215	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80511	0.0	0.0	0.0	0.0	0.04287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07345	0.0	0.0	0.0	0.01937	0.0	1.67124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014199999999999998	0.0047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19994	1
G80474	0.0	0.0	0.0	0.0	0.01629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55047	0.0	0.0	0.0	0.03682	0.0	0.03217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G80570	0.0	0.0	0.03021	0.0	0.12485999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.006999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G69177	0.0	0.0	0.03279	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24500999999999998	0.01258	0.0	0.0182	0.31931	0.07119	0.06031	0.0287	0.0	0.0	0.0	0.0	0.01323	3.17667	0.0	0.00588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
G78616	0.0	0.0	0.0	0.0	0.06352999999999999	0.0	0.0	0.0	0.0	0.0094	0.0	0.0	0.0	0.70439	0.02371	0.0	0.0	0.7525	1.27355	0.13885	0.04097	0.0	0.0	0.0	0.0	0.0	5.1809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78803	0.0	0.0	0.0	0.0	0.0	0.0	0.40032	7.55801	0.2235	2.1048	3.4123699999999997	0.0	0.0	0.0	0.04916	0.0	0.14159000000000002	0.40271	0.46613000000000004	0.07829	0.0	0.03868	0.0	0.0	0.0	0.0	0.0	0.40189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G80346	0.0	0.0	0.0	0.0	0.25340999999999997	0.0	0.0	3.3330900000000003	0.0	0.2746	0.05657	0.0	0.0	0.030310000000000004	0.01968	0.24398000000000003	1.8926900000000002	0.18357	0.51066	0.32311	0.0	0.01012	0.0	0.0	0.0	0.01255	0.0	0.04809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
G78624	0.0	0.0	0.0	0.0	0.055189999999999996	0.0	0.0	0.0	0.0	1.03759	0.0	0.0	0.0	0.0	0.33138	2.98248	0.16935999999999998	0.3774	0.75303	0.09576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04915	0
