	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera
G78585	11.66186	66.6517	1.15145	0.26523	0.57724	3.68699	1.84902	0.05848	0.01128	0.25883	0.43906000000000006	0.87149	0.14603	0.0	0.0	0.58672	0.05951	0.0	0.09015	0.2446	0.48885	0.0	7.49403	0.0	2.31633	0.0	0.0029100000000000003	0.21771	0.17851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10942	0.0	0.0	0.0
G78652	11.90691	1.88887	0.03642	0.028610000000000003	0.01182	0.69133	0.21239	0.0	0.0	1.33571	6.29745	0.24363	0.0631	0.0	0.00734	5.92681	0.0	0.01697	0.0	0.7632800000000001	0.01646	0.1222	1.7440200000000001	0.0	0.58458	0.0	63.41498000000001	0.0	0.0	0.0	0.0	0.45741000000000004	2.1339799999999998	0.0	0.40512	0.12285	0.0	0.0	0.0	0.0
G80382	1.9304	55.149969999999996	0.5222600000000001	0.39024000000000003	0.28324	0.0	0.0049299999999999995	0.0	1.33132	0.0	0.0	0.0	0.052820000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1038799999999998	0.0	0.0	0.0	0.0167	0.03855	0.0	0.08549	0.0	0.0	37.92092	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80386	46.35046	2.34147	0.16551	0.31581	0.14218	0.5152800000000001	0.41886	0.0	2.2863	1.13374	2.6379200000000003	0.10353	0.29618	0.0	0.0	4.39268	0.24886999999999998	0.0	0.64186	1.3034299999999999	0.0	0.08893999999999999	0.24195999999999998	0.00798	8.33222	0.0	3.00227	0.0	0.07418999999999999	0.0	2.05626	0.8760399999999999	4.8929	0.0	0.0	0.36348	0.0	0.0	0.0	0.0
G80390	85.10311999999999	2.96635	0.43173	4.34285	0.0	0.6917300000000001	0.0034200000000000003	0.0	0.057429999999999995	0.0	0.0	0.03433	0.0	0.0	0.0	0.0	0.02851	0.0	0.21774000000000002	0.0	0.04894	0.0	0.0	0.0	0.0	0.0	0.0	0.00898	0.0	0.0	0.0	0.0	6.05696	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80494	0.14334000000000002	39.35662	0.005220000000000001	0.00029	0.0	0.11265	0.5051	0.025689999999999998	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.009890000000000001	57.19719	0.04243	0.13924	0.0	0.00123	1.0260799999999999	0.0	0.0	0.0	0.0	0.02804	0.01082	1.39455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80557	21.80467	20.78088	0.37144	0.11997000000000001	0.02083	1.1844	0.12125	0.26546	0.04371	0.90741	3.3804300000000005	0.046919999999999996	1.06284	29.369	0.04757	0.64861	0.02582	0.00021	0.05924	0.23262	0.05341	0.17399	0.14248	0.6	0.14593	13.49753	0.00642	0.0021899999999999997	0.12004000000000001	0.00848	1.8938	0.0	0.04931	0.0	1.1984	0.06686	0.00405	0.01284	0.02292	0.09131
G78542	3.85445	72.62852	0.1273	0.01178	0.01905	0.8512299999999999	0.08019	2.5358	0.0218	0.62622	0.5554100000000001	0.059070000000000004	0.1819	1.3591	0.026189999999999998	0.27737	0.0	0.00277	0.02685	0.31049	0.0	3.42363	0.65876	1.67333	0.00234	1.00524	0.0009699999999999999	0.0	0.029710000000000004	0.47489	0.4177	0.1451	0.0	0.0	8.40497	0.10517	0.0	0.0	0.0	0.0
G78543	9.329039999999999	46.23563	0.09783	0.01679	2.9568	1.0540200000000002	0.30305	0.20024	0.007809999999999999	0.0713	1.48115	0.01469	0.38849	0.85735	0.05703	0.35631999999999997	0.01093	0.01275	0.01549	0.023880000000000002	0.00955	0.50703	4.13259	0.41428999999999994	0.020319999999999998	18.05001	0.02907	0.0	0.029639999999999996	1.7500099999999998	0.48208	0.00197	0.0033299999999999996	0.01006	8.63119	1.10125	0.0	0.00249	0.027860000000000003	0.2033
G78563	0.26521999999999996	21.37187	0.015030000000000002	0.0	0.13733	0.1366	3.5224300000000004	1.25211	0.0	0.05354	0.0	0.0031100000000000004	21.85182	0.10462	0.00905	0.00826	3.94509	3.79642	2.64114	0.13463	0.0	0.022269999999999998	24.9562	0.0	0.0	0.042960000000000005	0.0	0.0	0.0	14.99451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80415	26.964990000000004	10.45181	14.46556	1.05518	0.7397699999999999	0.8641200000000001	0.56419	0.19349	1.52204	20.79805	0.00883	1.23495	0.01763	0.0	0.19254000000000002	7.210489999999999	0.00505	0.0	0.05511	2.53628	0.72054	0.52162	1.5642	4.1285099999999995	0.0	0.0	0.0	0.16477999999999998	0.0	0.0	1.8610799999999998	0.14719000000000002	0.0	0.02383	0.0	0.0	0.0	0.0	0.0	0.0
G80441	33.64528	27.07569	3.8018400000000003	0.96691	0.08762	1.44571	0.18218	0.12289000000000001	2.98199	8.12358	0.0	0.31564000000000003	0.00842	0.0	0.7357600000000001	7.60945	0.0016300000000000002	0.27394	0.00996	2.96043	0.6590600000000001	0.37634	2.41083	3.5978	0.38896	1.52905	0.0030399999999999997	0.0	0.0	0.0	0.47685	0.08404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80449	42.61632	9.181189999999999	0.059000000000000004	0.04355	0.02459	0.80979	0.54798	0.13291	0.0	6.94642	0.0	1.34253	0.0025399999999999997	0.0	0.17432999999999998	5.90687	0.0	1.70439	0.0042899999999999995	5.73297	0.28401	0.30601999999999996	1.20405	8.77774	13.1789	0.0	0.0	0.0	0.02358	0.0	0.004079999999999999	0.8440799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.02213	0.0
G80541	0.01347	30.589940000000002	13.50855	42.224340000000005	0.15935	0.40107	0.0	0.39713000000000004	0.0	4.5234	0.0	0.46511	0.0	0.7993100000000001	0.09204	0.0	2.26511	0.0	0.15553	2.58917	1.30313	0.0	0.0	0.0	0.0	0.0	0.00288	0.05275	0.04344	0.23592	0.0	0.0	0.0	0.0	0.007679999999999999	0.0	0.0	0.0	0.0	0.02207
G80537	0.00286	0.09376	0.7703	8.12659	0.37061	14.508560000000001	0.02924	0.20565999999999998	0.35226	0.0	0.0	0.8284	17.05743	0.017759999999999998	0.38194	0.0	1.47529	45.01458	8.853660000000001	0.0	0.46543	0.031689999999999996	0.0	0.0	0.0	0.0	0.06772	0.03985	0.24327	0.012740000000000001	0.0	0.0	0.0	0.41703	0.013359999999999999	0.0	0.0	0.41627	0.0	0.0
G80322	13.38981	4.58202	0.08952	0.65412	0.08862	2.0084	1.61818	0.027569999999999997	0.44398999999999994	2.5985	0.47586000000000006	0.58721	0.12415999999999999	0.0	0.07933	8.162189999999999	0.33801	9.801680000000001	0.0	6.18754	0.05998	0.65483	0.79385	1.39091	2.05682	0.2254	21.05723	0.013009999999999999	0.0	0.70339	15.648829999999998	0.5110600000000001	0.0	0.050460000000000005	0.007940000000000001	0.00263	0.0	0.0	0.0087	0.0
G80513	1.1484299999999998	49.35353	2.40327	3.97853	0.21015999999999999	2.04758	0.0	0.0	3.4635300000000004	0.0	0.0	0.30494	6.08919	2.55963	1.2410700000000001	0.0	1.1868	0.00496	4.0448699999999995	0.0	0.8524799999999999	0.38471	0.0	0.0	0.0	0.0	0.0	0.17636	0.34904	0.86013	0.0	0.0	0.0	0.0	0.0	0.36521	0.2155	16.56015	0.0	0.0
G80490	0.00044	3.91565	0.03045	46.95012	0.5617300000000001	0.0	0.18414	0.0	0.0	0.0	0.0	0.0	0.07277	0.2783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027530000000000002	1.51826	0.0	0.12569	0.0	0.0	0.0	0.0	39.53893	0.0	0.0016600000000000002	0.0	0.0	0.00957
G78823	30.87402	3.21596	1.07733	0.02883	0.64144	2.13104	2.21047	0.0719	0.13072	0.44355	3.02988	0.29558	0.5848399999999999	0.0	0.06308	2.54969	0.06707	1.51395	0.20892	3.2965400000000002	0.13505999999999999	0.37966	0.0	26.62864	16.70703	0.0	0.011609999999999999	0.0	0.02953	0.0	0.00281	0.23545	0.0	0.014469999999999998	0.0	0.0	0.0	0.0	0.03327	0.0
G80538	0.01198	13.075510000000001	0.018690000000000002	45.3237	1.2816100000000001	0.03306	0.01103	0.0	0.0	0.0	0.0	0.0	0.0681	0.11607999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00141	0.0	0.0	0.0	0.0	0.0041	0.21231	0.0	0.15177000000000002	0.0011	0.0	0.0	0.00256	0.31273	0.0	0.00502	0.0	0.0	0.0
G80413	9.55691	14.7557	0.0	0.00503	0.32807	0.20285999999999998	2.7728599999999997	1.1228	0.0	0.16956	0.5183300000000001	2.4868799999999998	0.12641	0.026489999999999996	0.01769	0.6219600000000001	0.00968	28.302429999999998	0.02264	3.28934	0.00514	0.8819899999999999	1.46355	1.16201	5.696330000000001	0.0	3.68779	0.0	0.0	0.0	17.47551	0.00421	0.0	0.0042899999999999995	0.0	0.9163899999999999	0.0	0.0	0.0	0.0
G80292	14.405420000000001	7.412030000000001	45.63016	0.4246	3.6654199999999997	0.77153	0.0	1.22607	0.0	0.0	1.81135	0.10056	0.013009999999999999	3.71214	0.0	0.06998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.13234	0.0	5.30356	0.0	0.0	0.00861	0.0	0.0	0.41558999999999996	0.0	0.0	0.0	0.0
G80344	0.014490000000000001	95.60246	0.0	0.9636299999999999	0.058339999999999996	0.08767	0.01014	0.0	0.11999000000000001	0.06561	0.0	0.00037999999999999997	0.76889	0.00859	0.18028	0.00755	0.18036	0.02742	0.0	0.00847	0.22354000000000002	0.00528	0.00834	0.0	0.00511	0.10052	0.0	0.1674	0.88905	0.1442	0.0032	0.0	0.0	0.0	0.0	0.0	0.09439	0.0	0.0	0.00971
G80368	4.67684	4.27071	0.69502	0.09556	0.2017	2.84976	1.13373	0.08786000000000001	0.40695	3.9366800000000004	0.26776	0.49444	0.0009199999999999999	0.04553	0.0	8.13678	0.21904	3.8886	0.0	14.57719	0.02872	0.89138	0.88502	2.9854700000000003	0.68152	0.045739999999999996	7.44442	0.0	0.0	0.0	28.10575	0.1408	0.0	0.03232	0.0	0.0	0.0	0.0	0.0	0.0
G78892	2.92207	3.0646299999999997	0.56221	0.06752999999999999	0.00985	0.87482	1.7815299999999998	0.01587	0.1005	3.46615	0.07823	0.52168	0.037739999999999996	0.02159	0.0392	3.23538	0.26091	6.00486	0.0	11.590010000000001	0.04407	0.30754000000000004	0.8570200000000001	0.13273	2.42289	0.01608	3.86787	0.0	0.0	0.0	44.798140000000004	0.00828	0.0	0.02508	0.0	0.51589	0.0	0.0	0.0	0.0
G78843	0.17303	2.82764	0.042769999999999996	0.0	0.00731	0.10471	0.06466000000000001	0.57571	1.56615	0.1099	0.0	0.0	0.0	3.3219199999999995	0.0	1.19923	0.02051	0.08496000000000001	0.07161000000000001	0.0	0.0	0.013380000000000001	0.07028999999999999	0.060270000000000004	0.0178	0.0030600000000000002	0.27738	0.0	0.0	85.28809	0.0	0.0	0.0	0.0	4.006869999999999	0.0014199999999999998	0.0	0.0	0.0	0.0
G80385	9.7739	0.59534	0.0037600000000000003	0.52178	0.00282	0.10854000000000001	2.41447	0.0	0.00131	1.56944	0.49513	0.10659	0.01583	0.0	0.0	4.45983	0.03688	3.42044	0.0	2.38669	0.0	0.16799	0.10407000000000001	0.07325	1.70695	0.0	60.45776	0.0	0.00728	0.0	6.10484	0.12705999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0324	0.0
G78668	0.03115	43.52295	0.00351	0.00082	10.65917	9.48888	0.0557	0.26646	0.0	0.14887999999999998	0.01082	6.31838	0.0	0.44247	0.12811	0.15721	0.40035	0.00495	1.41375	1.09931	0.01068	6.53409	4.89811	0.5688300000000001	0.02783	0.00415	0.22641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.25296	0.0	0.0	0.0	0.0	0.0
G78667	1.1384	2.20879	0.42233999999999994	0.32663000000000003	1.14514	5.02661	0.10642	0.04553	0.8268399999999999	2.88583	0.09191	0.8901899999999999	0.00541	0.02732	0.22956	12.90047	0.018009999999999998	0.00139	0.07525	7.33205	0.30005	1.7801	0.8024	2.0131	0.08691	0.0	58.2383	0.0	0.0	0.0	0.39633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33724	0.0
G80353	30.2399	2.70328	0.044219999999999995	0.06941	0.1274	1.4014	1.04284	0.0	0.75497	3.13865	5.59604	0.32326	0.27055999999999997	0.0	0.10704000000000001	4.826919999999999	0.0	0.03386	0.03197	14.02926	0.01915	0.00521	0.7249	10.05156	14.01772	0.94625	0.0037	0.0	0.0	0.0	0.47995	0.42732	0.0	0.0	0.6661199999999999	0.0	0.0	0.0	0.0	0.0
G80481	2.51061	93.28469	0.9367700000000001	0.06329	0.023569999999999997	0.11231	0.00037	0.0	0.0	0.0	0.9188200000000001	0.0	0.0	4e-05	0.0	0.0	0.00946	0.0	0.033530000000000004	0.0	0.0	0.012629999999999999	0.47213999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.01257	0.0	0.0	1.60695	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80425	30.03925	0.68358	0.67672	0.044360000000000004	0.0	0.31229	0.65771	0.0	0.23146999999999998	3.02435	3.77805	0.10538	0.05095	0.0	0.0	2.4144099999999997	0.34195	2.36652	0.0294	1.4494799999999999	0.03876	0.38029	0.31056999999999996	1.5153299999999998	9.805539999999999	0.0	30.27232	0.0	0.00298	0.0	0.0	0.06325	1.84358	0.0	1.3435	0.0711	0.0	0.0	0.0	0.0
G80603	27.54937	27.759559999999997	13.73429	15.23725	1.48063	4.82342	0.0	0.1889	8.53462	0.0	0.00255	0.057620000000000005	0.0	0.32849	0.0	0.0	0.0	0.0	0.0	0.011359999999999999	0.0	0.0	0.0	0.0	0.0	0.032869999999999996	0.0	0.04746	0.0	0.00613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80440	64.60009000000001	1.28829	0.04815	0.2861	0.00577	0.03387	1.0711700000000002	0.0019399999999999999	0.58673	2.1116099999999998	17.89977	0.27537	0.17814000000000002	0.0	0.00873	3.2594	0.0	0.22115	0.0	2.6328	0.012830000000000001	0.08545	0.22705	1.36619	1.26668	0.30939	0.0	0.0	0.11905999999999999	0.0	0.0	1.84273	0.0	0.0	0.0	0.0	0.0	0.0	0.03664	0.0
G78516	23.53939	34.913540000000005	0.45655	1.29795	0.16322	3.0040400000000003	6.4511	0.0060799999999999995	0.6017100000000001	4.35786	2.65232	0.6732600000000001	0.24422	0.0	0.012790000000000001	4.4791300000000005	0.018940000000000002	0.04882	0.00808	8.48703	0.41438	0.10056	2.1638	2.88174	0.5447	0.0	0.0	0.0	1.0668799999999998	0.0	0.0	0.94137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78844	23.72489	26.47423	1.10371	0.20608	1.2378200000000001	5.83205	4.5534300000000005	1.14079	0.00157	1.19331	1.9074900000000001	0.8814799999999999	0.43487	0.033710000000000004	0.15236	2.94515	0.02516	24.04381	0.12315	0.2189	0.1	0.84198	0.0	0.0	2.22379	0.013369999999999998	0.00618	0.0	0.10095	0.0	0.0	0.29254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78561	1.41936	43.932759999999995	0.13185999999999998	1.2804799999999998	0.14578	0.8722799999999999	0.01994	0.00547	6.738760000000001	0.0	0.0	0.24539	0.0	0.0	0.0	0.21823	25.481720000000003	0.0	0.0	0.0	0.020069999999999998	0.0059	0.0	0.0	0.0	5.95252	0.0	4.85659	0.0	7.39411	0.0	0.0	0.0	0.0	0.0	0.05404	0.0	0.0	0.0	0.0
G78539	7.0053600000000005	38.820640000000004	1.73635	0.65007	0.5110600000000001	10.39915	2.7101900000000003	0.94626	0.36200000000000004	4.92195	0.15644	1.1177	1.15656	0.0	0.07433	2.35445	0.41158	0.09272000000000001	0.53904	3.4925900000000003	1.90715	2.10879	0.11821	13.482439999999999	1.01273	0.22835999999999998	0.019969999999999998	0.23343000000000003	0.14908	0.0151	0.22091	0.36069	0.0	0.0	0.34601	0.93001	0.00704	0.0	0.5475	0.0
G80565	8.77839	43.56026	0.00731	0.02738	0.05018	0.2364	0.38895	6.47851	0.0	0.0654	0.0	0.45318	0.0	4.60279	0.02731	0.20526999999999998	22.88492	0.00556	0.08549	1.1900600000000001	0.11122	0.0	0.0	0.0	0.0	0.0	0.0	0.0009400000000000001	0.11247	8.71495	0.0	0.0	0.0	0.0	0.5574600000000001	1.40493	0.0	0.0	0.0	0.0
G80483	0.20376	60.287130000000005	16.61525	0.62753	0.013569999999999999	0.01214	0.00374	0.04818	0.55811	0.0	0.0	0.05995	0.0	0.41468999999999995	0.03709	0.0	0.0	0.0	0.0	0.00202	0.039189999999999996	0.0	0.0	0.0	0.0	0.0	0.04411	18.831960000000002	0.0	0.32411	0.0	0.0	0.0	0.0	0.0	0.0	0.004520000000000001	0.0	0.0	0.0
G80522	2.22433	22.99857	53.826330000000006	0.0371	0.0	0.0	0.0	0.0	0.13332	0.0	0.018090000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.86874	0.0	0.0	0.0	0.0	0.0	0.0	0.07238	0.0	0.0	0.0	0.0	0.0
G80574	0.014769999999999998	3.22878	29.87071	14.19346	3.03835	23.468239999999998	0.0	0.0	17.65121	0.0	0.0008300000000000001	3.13964	0.0	0.0	0.0	0.0	1.78995	0.0017699999999999999	1.8529099999999998	0.0	0.23934	0.0	0.0	0.0	0.0	0.0	0.0353	0.00396	0.0	0.014669999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.01187	0.0	0.0	0.0
G80469	69.80892	1.2963	0.0022	0.060770000000000005	0.15741	1.0983399999999999	0.08351	0.043539999999999995	0.25561	2.60776	0.0256	0.52774	0.87505	0.00912	0.09247999999999999	7.92316	0.09161	0.67442	0.4173	3.01441	0.00475	0.22846	0.0	0.49976000000000004	0.0	0.0	0.00471	0.0	0.001	0.0	0.0	0.0	10.01431	0.00933	0.0	0.0	0.0	0.0221	0.0	0.0
G80331	30.24277	5.36568	0.13144	0.34815	0.34969	1.1871399999999999	0.22823000000000002	0.20621	0.0	1.41269	0.31918	0.22169	1.0321200000000001	0.0	0.12236	2.61355	0.01573	6.26805	0.01023	3.32015	0.0	1.32638	0.19588	7.22404	1.4396	0.0	0.0	0.0	0.0	0.0	33.14686	0.80988	0.2743	0.041339999999999995	0.0	0.010620000000000001	0.0	0.0	0.0	1.19723
G80477	1.47395	8.757430000000001	0.07616	1.48373	0.51767	0.8499899999999999	0.12215	0.42127	2.18204	0.04742	0.0	4.76673	1.9184599999999998	0.0	0.09838	23.13043	0.04777	0.0	3.0923	0.0	0.35365	0.0	0.0	0.0	0.0	0.0	0.0	0.0919	0.25518	0.0	0.0	0.0	49.720009999999995	0.09441000000000001	0.0	0.31465	0.0	0.0209	0.0	0.0
G78826	48.65445	0.39933	0.09147999999999999	0.23116	0.09608	1.6801400000000002	0.12966	0.027960000000000002	0.59442	35.81673	0.24550999999999998	0.0773	1.8907200000000002	0.0	0.016280000000000003	7.56521	0.037880000000000004	0.08657000000000001	0.14295	0.12502	0.0	0.13960999999999998	0.0	0.0	0.0	0.028589999999999997	0.0	0.0	0.0	0.0	0.0	0.0	1.8164900000000002	0.0	0.0	0.0	0.0	0.011059999999999999	0.0	0.0
G80592	79.80247	5.3907099999999994	0.16982	2.7054099999999996	1.72958	0.040389999999999995	0.0	0.0	0.0	0.0	0.5727800000000001	0.05736	0.013590000000000001	0.04593	0.0	0.0	3.3064	0.0031100000000000004	0.015	0.0	4.03519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.49587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80605	36.05827	0.12824000000000002	40.8621	0.04981	0.0426	0.00882	0.0	0.046439999999999995	0.018080000000000002	0.0	0.04698	0.0	0.0	0.0	0.0	0.0	0.47051000000000004	0.0	21.99015	0.0	0.0	0.0	0.0	0.0	0.0	0.03094	0.0	0.07167000000000001	0.0	0.021730000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80313	70.55606	0.11229000000000001	0.285	0.09823	0.0	0.42781	0.19112	0.0222	0.09084	3.16171	0.00719	0.22875	0.17931	0.0	0.0006900000000000001	2.2211	0.00533	5.32418	0.03488	4.9544	0.08398	0.14693	0.0	1.56539	0.0	0.0	0.0	0.0	0.24831	0.0	2.5763	3.36796	0.0	0.02677	0.0	0.0	0.0	0.00337	0.0	0.0
G80321	59.886559999999996	0.22058000000000003	1.8892400000000003	0.03138	0.0019100000000000002	1.07079	0.14281	0.16679000000000002	0.08399	9.81224	0.0019399999999999999	0.24703000000000003	0.13847	0.0	0.01038	4.90814	0.01149	5.3844199999999995	0.07186000000000001	5.16228	0.011909999999999999	0.21811999999999998	0.0	2.6912700000000003	0.0	0.0	0.0	0.0	0.07457000000000001	0.0	0.32384	3.58774	0.0	0.05426	0.0	0.0	0.0	0.0	0.0	0.0
G78707	1.2263600000000001	86.899	0.6338600000000001	0.0217	0.061079999999999995	0.00867	0.0	0.0	0.00331	0.0	0.20128	0.0	0.0	6.4587	0.0	0.0	0.0	0.0052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10390999999999999	0.0	0.0	0.0	3.13315	0.0	0.0	0.0	0.0	0.04962	1.1316899999999999	0.0	0.0	0.0	0.0
G69235	0.29541	84.37647	14.122489999999999	0.29639	0.06096	0.013080000000000001	0.0121	0.0	0.0	0.0	0.0	0.0	0.0	0.72188	0.0	0.00925	0.0	0.0005099999999999999	0.0	0.0073	0.0	0.0	0.0	0.011059999999999999	0.0	0.0	0.0	0.0	0.0	0.07311000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G69223	1.32931	83.9196	0.0959	0.0	0.16917000000000001	0.50049	0.0	0.0	0.22086999999999998	0.83406	0.54701	0.02547	0.033010000000000005	4.8298	0.014530000000000001	0.0883	0.00256	0.0	0.06623	0.24275	0.0	0.02337	0.0	2.32591	0.0	0.0	0.03238	0.0	0.06017	0.0	0.053720000000000004	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80558	0.22543000000000002	28.271620000000002	0.04587	0.0001	0.0462	0.19593	0.50988	3.9586	0.0	0.0252	0.03316	0.016319999999999998	2.57881	0.0	0.00909	0.06734	0.06819	0.00313	0.18395999999999998	0.06025	0.013340000000000001	0.02165	0.0	0.57729	0.0	0.06234	0.0	0.0016899999999999999	0.00805	14.14742	0.0175	0.033839999999999995	0.00025	0.0	47.701859999999996	0.31438	0.0	0.0	0.0	0.0
