	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__T4likevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__Podoviridae_noname	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__T5likevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Tunalikevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Adenoviridae|g__Mastadenovirus
G78585	0.0	7.49403	0.0	0.0	0.43906000000000006	0.28938	0.0029100000000000003	2.31633	0.0	0.0	0.57724	0.14603	0.2446	0.0	3.68699	0.0	0.0	0.87149	0.25883	0.0	0.58672	0.0	0.09015	0.0	0.0	0.0	0.26523	0.0	0.0	0.10942	0.21771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78652	0.0	1.7440200000000001	0.0	0.08152999999999999	6.29745	1.04001	63.41498000000001	0.58458	0.0	0.0	0.01182	0.0631	0.7632800000000001	0.00734	0.69133	0.0	0.0	0.24363	1.33571	0.45741000000000004	5.92681	0.0	0.0	0.0	0.0	0.1689	0.028610000000000003	0.0	0.0	0.0	0.0	0.0	0.01697	0.0	0.0	0.0	0.40512	0.0	0.0	0.0
G80382	0.0	2.1038799999999998	0.0	0.0	0.0	0.0	0.0167	0.0	0.08549	0.0	0.28324	0.052820000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39024000000000003	0.0	0.0	0.0	0.03855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80386	0.0	0.24195999999999998	0.0	12.446589999999999	2.6379200000000003	1.5985200000000002	3.00227	8.33222	0.0	0.0	0.14218	0.29618	1.3034299999999999	0.0	0.5152800000000001	0.0	0.0	0.10353	1.13374	0.8760399999999999	4.39268	0.00798	0.64186	0.0	2.05626	0.0	0.31581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6917300000000001	0.0	0.0	0.03433	0.0	0.0	0.0	0.0	0.21774000000000002	0.0	0.0	0.0	4.34285	0.0	0.0	0.0	0.00898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80494	0.0	1.0260799999999999	0.0	0.0	0.0	0.0	0.0	0.0	1.39455	0.0	0.0	0.0	0.13924	0.0	0.11265	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.04243	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.02804	0.0	57.19719	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80557	0.0	0.14248	0.01925	0.0	3.3804300000000005	0.0	0.00642	0.14593	0.00848	29.369	0.02083	1.06284	0.23262	0.04757	1.1844	0.0	0.04063	0.046919999999999996	0.90741	0.0	0.64861	0.6	0.05924	0.0	1.8938	0.004070000000000001	0.11997000000000001	0.02292	0.0	0.00405	0.0021899999999999997	0.0	0.00021	0.0	0.0	13.49753	1.1984	0.0	1.1577600000000001	0.0
G78542	0.0	0.65876	0.0	0.0	0.5554100000000001	0.0	0.0009699999999999999	0.00234	0.47489	1.3591	0.01905	0.1819	0.31049	0.026189999999999998	0.8512299999999999	0.0	0.00031	0.059070000000000004	0.62622	0.1451	0.27737	1.67333	0.02685	0.0	0.4177	0.0	0.01178	0.0	0.0	0.0	0.0	0.0	0.00277	0.0	0.0	1.00524	8.40497	0.00572	0.0	0.0
G78543	0.0	4.13259	0.00148	0.0	1.48115	0.0	0.02907	0.020319999999999998	1.7500099999999998	0.85735	2.9568	0.38849	0.023880000000000002	0.05703	1.0540200000000002	0.0	0.02016	0.01469	0.0713	0.00197	0.35631999999999997	0.41428999999999994	0.01549	0.0	0.48208	0.0	0.01679	0.027860000000000003	0.0	0.0	0.0	0.0	0.01275	0.2061	0.0	18.05001	8.63119	0.0019	0.76225	0.0
G78563	0.0	24.9562	0.0	0.0	0.0	0.0	0.0	0.0	14.99451	0.10462	0.13733	21.85182	0.13463	0.00905	0.1366	0.0	0.0	0.0031100000000000004	0.05354	0.0	0.00826	0.0	2.64114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.79642	0.0	0.0	0.042960000000000005	0.0	0.02201	0.0	0.0
G80415	0.0	1.5642	0.0	0.0	0.00883	0.0	0.0	0.0	0.0	0.0	0.7397699999999999	0.01763	2.53628	0.19254000000000002	0.8641200000000001	0.0	0.0	1.23495	20.79805	0.14719000000000002	7.210489999999999	4.1285099999999995	0.05511	0.0	1.8610799999999998	0.0	1.05518	0.0	0.0	0.0	0.16477999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80441	0.0	2.41083	0.0	0.0	0.0	0.0	0.0030399999999999997	0.38896	0.0	0.0	0.08762	0.00842	2.96043	0.7357600000000001	1.44571	0.00796	0.0	0.31564000000000003	8.12358	0.08404	7.60945	3.5978	0.00996	0.0	0.47685	0.0	0.96691	0.0	0.00081	0.0	0.0	0.0	0.27394	0.0	0.0	1.52905	0.0	0.0	0.0	0.0
G80449	0.0	1.20405	0.0	0.0	0.0	0.0	0.0	13.1789	0.0	0.0	0.02459	0.0025399999999999997	5.73297	0.17432999999999998	0.80979	0.0	0.0	1.34253	6.94642	0.8440799999999999	5.90687	8.77774	0.0042899999999999995	0.0	0.004079999999999999	0.0	0.04355	0.02213	0.0	0.0	0.0	0.0	1.70439	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80541	0.0	0.0	0.0	0.0	0.0	0.0	0.00288	0.0	0.23592	0.7993100000000001	0.15935	0.0	2.58917	0.09204	0.40107	0.0	0.0	0.46511	4.5234	0.0	0.0	0.0	0.15553	0.0	0.0	0.0	42.224340000000005	0.0	0.05561	0.0	0.05275	0.0	0.0	0.0	0.0	0.0	0.007679999999999999	0.0	0.0	0.0
G80537	0.0	0.0	0.0	0.0	0.0	0.0	0.06772	0.0	0.012740000000000001	0.017759999999999998	0.37061	17.05743	0.0	0.38194	14.508560000000001	0.0	0.0	0.8284	0.0	0.0	0.0	0.0	8.853660000000001	0.0	0.0	0.0	8.12659	0.0	0.01867	0.0	0.03985	0.0	45.01458	0.0	0.0	0.0	0.013359999999999999	0.0	0.0	0.0
G80322	0.0	0.79385	0.8607899999999999	1.40648	0.47586000000000006	0.0	21.05723	2.05682	0.70339	0.0	0.08862	0.12415999999999999	6.18754	0.07933	2.0084	1.0938299999999999	0.34606	0.58721	2.5985	0.5110600000000001	8.162189999999999	1.39091	0.0	0.0	15.648829999999998	0.0	0.65412	0.0087	0.0	0.0	0.013009999999999999	0.0	9.801680000000001	0.0	0.0	0.2254	0.007940000000000001	0.0	0.0	0.0
G80513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86013	2.55963	0.21015999999999999	6.08919	0.0	1.2410700000000001	2.04758	0.0	0.0	0.30494	0.0	0.0	0.0	0.0	4.0448699999999995	0.0	0.0	0.0	3.97853	0.0	1.7819200000000002	0.2155	0.17636	0.0	0.00496	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80490	3.34374	0.0	0.0	0.0	0.0	0.0	0.027530000000000002	0.0	0.12569	0.2783	0.5617300000000001	0.07277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.95012	0.0	0.0	0.0016600000000000002	1.51826	0.0	0.0	0.0	0.0	0.0	39.53893	0.0	0.0	0.0
G78823	0.0	0.0	0.0	1.1547	3.02988	0.50384	0.011609999999999999	16.70703	0.0	0.0	0.64144	0.5848399999999999	3.2965400000000002	0.06308	2.13104	0.0	0.8976700000000001	0.29558	0.44355	0.23545	2.54969	26.62864	0.20892	0.0	0.00281	0.0	0.02883	0.03327	0.0	0.0	0.0	0.0	1.51395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80538	25.514310000000002	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.15177000000000002	0.11607999999999999	1.2816100000000001	0.0681	0.0	0.0	0.03306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	45.3237	0.0	0.0	0.00502	0.21231	0.0	0.0	0.0	0.33394	0.0	0.31273	0.0	0.0	0.0
G80413	0.0	1.46355	0.0	0.30494	0.5183300000000001	0.0	3.68779	5.696330000000001	0.0	0.026489999999999996	0.32807	0.12641	3.28934	0.01769	0.20285999999999998	0.5624100000000001	2.9491400000000003	2.4868799999999998	0.16956	0.00421	0.6219600000000001	1.16201	0.02264	0.0	17.47551	0.0	0.00503	0.0	0.0	0.0	0.0	0.0	28.302429999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0012900000000000001
G80292	0.0	0.0	0.0	0.0	1.81135	0.0	0.0	0.0	5.30356	3.71214	3.6654199999999997	0.013009999999999999	0.0	0.0	0.77153	0.0	0.0	0.10056	0.0	0.0	0.06998	0.0	0.0	0.0	0.0	0.61332	0.4246	0.0	0.0	0.0	14.13234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80344	0.08001	0.00834	0.00049	0.0	0.0	0.0	0.0	0.00511	0.1442	0.00859	0.058339999999999996	0.76889	0.00847	0.18028	0.08767	0.0	0.0	0.00037999999999999997	0.06561	0.0	0.00755	0.0	0.0	0.0	0.0032	0.0	0.9636299999999999	0.0	0.0	0.09439	0.1674	0.0	0.02742	0.0	0.0	0.10052	0.0	0.0	0.0	0.0
G80368	0.0	0.88502	0.16829000000000002	0.029869999999999997	0.26776	0.0	7.44442	0.68152	0.0	0.04553	0.2017	0.0009199999999999999	14.57719	0.0	2.84976	0.20801999999999998	1.1725	0.49444	3.9366800000000004	0.1408	8.13678	2.9854700000000003	0.0	0.0	28.10575	0.0	0.09556	0.0	0.0	0.0	0.0	0.0	3.8886	8.28401	0.0	0.045739999999999996	0.0	0.0	0.0	0.0
G78892	0.0	0.8570200000000001	0.36322	0.71834	0.07823	0.0	3.86787	2.42289	0.0	0.02159	0.00985	0.037739999999999996	11.590010000000001	0.0392	0.87482	0.0	10.30518	0.52168	3.46615	0.00828	3.23538	0.13273	0.0	0.0	44.798140000000004	0.0	0.06752999999999999	0.0	0.0	0.0	0.0	0.0	6.00486	0.0	0.0	0.01608	0.0	0.0	0.0	0.0
G78843	0.0	0.07028999999999999	0.0	0.0	0.0	0.0	0.27738	0.0178	85.28809	3.3219199999999995	0.00731	0.0	0.0	0.0	0.10471	0.0	0.0	0.0	0.1099	0.0	1.19923	0.060270000000000004	0.07161000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08496000000000001	0.0	0.0	0.0030600000000000002	4.006869999999999	0.0	0.0	0.0
G80385	0.0	0.10407000000000001	0.22721999999999998	0.66087	0.49513	0.0	60.45776	1.70695	0.0	0.0	0.00282	0.01583	2.38669	0.0	0.10854000000000001	3.6701	0.20301	0.10659	1.56944	0.12705999999999998	4.45983	0.07325	0.0	0.0	6.10484	0.0	0.52178	0.0324	0.0	0.0	0.0	0.0	3.42044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78668	0.0	4.89811	0.00018999999999999998	0.0	0.01082	0.0	0.22641	0.02783	0.0	0.44247	10.65917	0.0	1.09931	0.12811	9.48888	0.0	0.19138	6.31838	0.14887999999999998	0.0	0.15721	0.5688300000000001	1.41375	0.0	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.00495	0.0	0.0	0.00415	13.25296	0.0	0.0	0.0
G78667	0.0	0.8024	0.0	0.01821	0.09191	0.0	58.2383	0.08691	0.0	0.02732	1.14514	0.00541	7.33205	0.22956	5.02661	0.0	0.32329	0.8901899999999999	2.88583	0.0	12.90047	2.0131	0.07525	0.0	0.39633	0.0	0.32663000000000003	0.33724	0.0	0.0	0.0	0.0	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80353	0.0	0.7249	5.44145	0.0	5.59604	0.0	0.0037	14.01772	0.0	0.0	0.1274	0.27055999999999997	14.02926	0.10704000000000001	1.4014	0.0	1.61514	0.32326	3.13865	0.42732	4.826919999999999	10.05156	0.03197	0.0	0.47995	0.0	0.06941	0.0	0.0	0.0	0.0	0.0	0.03386	0.0	0.0	0.94625	0.6661199999999999	0.0	0.0	0.0
G80481	0.0	0.47213999999999995	0.0	0.0	0.9188200000000001	0.0	0.0	0.0	0.01257	4e-05	0.023569999999999997	0.0	0.0	0.0	0.11231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033530000000000004	0.0	0.0	0.0	0.06329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80425	0.0	0.31056999999999996	3.41983	0.0	3.77805	3.5512599999999996	30.27232	9.805539999999999	0.0	0.0	0.0	0.05095	1.4494799999999999	0.0	0.31229	0.0	0.43196	0.10538	3.02435	0.06325	2.4144099999999997	1.5153299999999998	0.0294	0.0	0.0	0.0	0.044360000000000004	0.0	0.0	0.0	0.0	0.0	2.36652	0.0	0.0	0.0	1.3435	0.0	0.0	0.0
G80603	0.0	0.0	0.0	0.0	0.00255	0.00303	0.0	0.0	0.00613	0.32849	1.48063	0.0	0.011359999999999999	0.0	4.82342	0.0	0.0	0.057620000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.23725	0.0	0.0	0.0	0.04746	0.0	0.0	0.0	0.0	0.032869999999999996	0.0	0.0	0.0	0.0
G80440	0.0	0.22705	0.0	0.0	17.89977	0.0	0.0	1.26668	0.0	0.0	0.00577	0.17814000000000002	2.6328	0.00873	0.03387	0.0	0.09452	0.27537	2.1116099999999998	1.84273	3.2594	1.36619	0.0	0.0	0.0	0.0	0.2861	0.03664	0.0	0.0	0.0	0.0	0.22115	0.0	0.0	0.30939	0.0	0.0	0.0	0.0
G78516	0.0	2.1638	0.0	0.0	2.65232	0.0	0.0	0.5447	0.0	0.0	0.16322	0.24422	8.48703	0.012790000000000001	3.0040400000000003	0.0	0.36572	0.6732600000000001	4.35786	0.94137	4.4791300000000005	2.88174	0.00808	0.0	0.0	0.0	1.29795	0.0	0.0	0.0	0.0	0.0	0.04882	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78844	0.0	0.0	0.0	0.0	1.9074900000000001	0.0	0.00618	2.22379	0.0	0.033710000000000004	1.2378200000000001	0.43487	0.2189	0.15236	5.83205	0.0	0.17847000000000002	0.8814799999999999	1.19331	0.29254	2.94515	0.0	0.12315	0.0	0.0	0.0	0.20608	0.0	0.0	0.0	0.0	0.0	24.04381	0.0	0.0	0.013369999999999998	0.0	0.0	0.0	0.0
G78561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39411	0.0	0.14578	0.0	0.0	0.0	0.8722799999999999	0.0	0.0	0.24539	0.0	0.0	0.21823	0.0	0.0	0.0	0.0	0.0	1.2804799999999998	0.0	0.97906	0.0	4.85659	0.0	0.0	0.0	0.0	5.95252	0.0	0.0	0.0	0.0
G78539	0.0	0.11821	0.0	0.0	0.15644	0.0	0.019969999999999998	1.01273	0.0151	0.0	0.5110600000000001	1.15656	3.4925900000000003	0.07433	10.39915	0.0	0.14429	1.1177	4.92195	0.36069	2.35445	13.482439999999999	0.53904	0.0	0.22091	0.0	0.65007	0.5475	0.0	0.00704	0.23343000000000003	0.24468	0.09272000000000001	0.0	0.0	0.22835999999999998	0.34601	0.0	0.0	0.0
G80565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.71495	4.60279	0.05018	0.0	1.1900600000000001	0.02731	0.2364	0.0	0.0	0.45318	0.0654	0.0	0.20526999999999998	0.0	0.08549	0.0	0.0	0.0	0.02738	0.0	0.007640000000000001	0.0	0.0009400000000000001	0.0	0.00556	0.0	0.0	0.0	0.5574600000000001	0.0	0.0	0.0
G80483	0.0	0.0	0.0	0.0	0.0	0.0	0.04411	0.0	0.32411	0.41468999999999995	0.013569999999999999	0.0	0.00202	0.03709	0.01214	0.0	0.0	0.05995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62753	0.0	1.7869099999999998	0.004520000000000001	18.831960000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80522	0.0	0.0	0.0	0.0	0.018090000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0371	0.0	0.08355	0.0	19.86874	0.0	0.0	0.0	0.0	0.0	0.07238	0.0	0.0	0.0
G80574	0.0	0.0	0.0	0.0	0.0008300000000000001	0.0	0.0353	0.0	0.014669999999999999	0.0	3.03835	0.0	0.0	0.0	23.468239999999998	0.0	0.0	3.13964	0.0	0.0	0.0	0.0	1.8529099999999998	0.0	0.0	0.0	14.19346	0.0	0.0	0.01187	0.00396	0.0	0.0017699999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.27069
G80469	0.0	0.0	0.0	0.0	0.0256	0.0	0.00471	0.0	0.0	0.00912	0.15741	0.87505	3.01441	0.09247999999999999	1.0983399999999999	0.0	0.0	0.52774	2.60776	0.0	7.92316	0.49976000000000004	0.4173	0.0	0.0	0.0	0.060770000000000005	0.0	0.0	0.0	0.0	0.0	0.67442	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80331	0.0	0.19588	0.53058	0.0	0.31918	0.0	0.0	1.4396	0.0	0.0	0.34969	1.0321200000000001	3.32015	0.12236	1.1871399999999999	0.0	0.0	0.22169	1.41269	0.80988	2.61355	7.22404	0.01023	0.0	33.14686	0.0	0.34815	0.0	0.0	0.0	0.0	0.0	6.26805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51767	1.9184599999999998	0.0	0.09838	0.8499899999999999	0.0	0.0	4.76673	0.04742	0.0	23.13043	0.0	3.0923	0.0	0.0	0.0	1.48373	0.0	0.0	0.0	0.0919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78826	0.0	0.0	0.0	0.0	0.24550999999999998	0.0	0.0	0.0	0.0	0.0	0.09608	1.8907200000000002	0.12502	0.016280000000000003	1.6801400000000002	0.0	0.0	0.0773	35.81673	0.0	7.56521	0.0	0.14295	0.0	0.0	0.0	0.23116	0.0	0.0	0.0	0.0	0.0	0.08657000000000001	0.0	0.0	0.028589999999999997	0.0	0.0	0.0	0.0
G80592	0.0	0.0	0.0	0.0	0.5727800000000001	0.0	0.0	0.0	1.49587	0.04593	1.72958	0.013590000000000001	0.0	0.0	0.040389999999999995	0.0	0.0	0.05736	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	2.7054099999999996	0.0	0.0	0.0	0.0	0.0	0.0031100000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80605	0.0	0.0	0.0	0.0	0.04698	0.0	0.0	0.0	0.021730000000000003	0.0	0.0426	0.0	0.0	0.0	0.00882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.99015	0.0	0.0	0.0	0.04981	0.0	0.0	0.0	0.07167000000000001	0.0	0.0	0.0	0.0	0.03094	0.0	0.0	0.0	0.0
G80313	0.0	0.0	0.0	3.3892900000000004	0.00719	0.0	0.0	0.0	0.0	0.0	0.0	0.17931	4.9544	0.0006900000000000001	0.42781	0.0	0.02822	0.22875	3.16171	3.36796	2.2211	1.56539	0.03488	0.0	2.5763	0.0	0.09823	0.0	0.0	0.0	0.0	0.0	5.32418	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80321	0.0	0.0	0.0	3.1781	0.0019399999999999999	0.0	0.0	0.0	0.0	0.0	0.0019100000000000002	0.13847	5.16228	0.01038	1.07079	0.0	0.06815	0.24703000000000003	9.81224	3.58774	4.90814	2.6912700000000003	0.07186000000000001	0.0	0.32384	0.0	0.03138	0.0	0.0	0.0	0.0	0.0	5.3844199999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78707	0.0	0.0	0.0	0.0	0.20128	0.0	0.0	0.0	3.13315	6.4587	0.061079999999999995	0.0	0.0	0.0	0.00867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217	0.0	0.0	0.0	0.0	0.0	0.0052	0.0	0.0	0.10390999999999999	0.04962	0.0	0.0	0.0
G69235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07311000000000001	0.72188	0.06096	0.0	0.0073	0.0	0.013080000000000001	0.0	0.0	0.0	0.0	0.0	0.00925	0.011059999999999999	0.0	0.0	0.0	0.0	0.29639	0.0	0.0	0.0	0.0	0.0	0.0005099999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G69223	0.0	0.0	0.0	0.0	0.54701	0.0	0.03238	0.0	0.0	4.8298	0.16917000000000001	0.033010000000000005	0.24275	0.014530000000000001	0.50049	0.0	4.150580000000001	0.02547	0.83406	0.0	0.0883	2.32591	0.06623	0.0	0.053720000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80558	0.0	0.0	0.0	0.01488	0.03316	0.0	0.0	0.0	14.14742	0.0	0.0462	2.57881	0.06025	0.00909	0.19593	0.05221	0.24522	0.016319999999999998	0.0252	0.033839999999999995	0.06734	0.57729	0.18395999999999998	0.0	0.0175	0.0	0.0001	0.0	0.0	0.0	0.0016899999999999999	0.0	0.00313	0.0	0.0	0.06234	47.701859999999996	0.0	0.0	0.0
G80420	0.0	0.0	4.15806	1.76036	6.27346	0.0	0.0	3.1112900000000003	0.0	0.0	0.01406	0.11765999999999999	15.190029999999998	0.0569	0.9601799999999999	0.0	5.49236	1.2005700000000001	3.59867	5.20496	5.8198099999999995	4.9825099999999996	0.01354	0.0	1.65516	0.0	0.14939000000000002	0.0	0.0	0.0	0.0	0.0	0.10097	0.0	0.0	0.006840000000000001	0.0	0.0	0.0	0.0
G78775	0.0	0.85569	0.0	0.0	0.8705700000000001	0.0	0.0	0.0	0.0	0.01399	2.85383	0.0037799999999999995	10.11201	0.0	2.03797	0.0	0.0	0.45448	5.5572099999999995	0.0	11.8255	5.32297	0.07377	0.0	0.0	0.0	2.43553	0.0	0.0	0.0	0.19633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80608	0.0	0.52483	0.0	0.0	34.01903	0.0	0.0	0.0	0.0	1.20294	0.00747	0.0	0.0	0.0	0.007509999999999999	0.0	0.0	0.0007099999999999999	0.02282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05562	0.0	0.0	0.0	1.2028	0.0	0.035460000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.48508999999999997
G80309	0.0	0.0	0.0	0.0	9.16253	0.0	0.0	6.09661	0.0	0.0	0.00216	0.12833	5.86984	0.022080000000000002	0.5161899999999999	0.0	0.0	0.29638000000000003	4.5518	1.65366	5.20461	1.84702	0.038419999999999996	0.0	0.12483	0.0	0.016390000000000002	0.0	0.0	0.0	0.0	0.0	0.052070000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G69207	0.0	0.0	0.0	0.0	8.36678	0.0	0.05184	0.0	0.0	0.0	0.0	0.16050999999999999	9.99092	0.08715	4.86131	0.0	0.0	1.74603	0.76079	0.01522	7.689369999999999	8.27352	0.18765	0.0	1.7668700000000002	0.0	0.1421	0.0	0.0	0.0	0.0	0.0	0.14142000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
